padron,bajado,terreno,mejoras,ph,total,valuacion
677049,true,21324.38,141416.8,0.0,162741.18,87495.25
677050,true,31305.62,42814.63,0.0,74120.24,39849.58
677051,true,30262.08,239131.49,0.0,269393.57,144835.24
677052,true,30199.16,219327.39,0.0,249526.55,134154.05
677053,true,40425.81,12825.45,0.0,53251.27,28629.7
677054,true,42823.86,187821.88,0.0,230645.74,124003.08
677055,true,15074.9,54463.7,0.0,69538.59,37386.33
677056,true,30029.32,163921.55,0.0,193950.87,104274.65
677057,true,26541.74,101262.16,0.0,127803.9,68711.77
677058,true,28611.56,108089.85,0.0,136701.41,73495.37
677059,true,28827.24,196694.83,0.0,225522.07,121248.43
677060,true,29218.54,149751.93,0.0,178970.46,96220.66
677061,true,29102.1,176491.56,0.0,205593.66,110534.22
677063,true,30262.08,2571.54,0.0,32833.62,17652.48
677065,true,29965.98,16834.49,0.0,46800.47,25161.54
677067,true,27232.34,27465.37,0.0,54697.72,29407.36
677068,true,27495.93,136185.82,0.0,163681.76,88000.93
677069,true,55511.7,75741.92,0.0,131253.62,70566.46
677070,true,26304.18,201015.51,0.0,227319.7,122214.88
677071,true,30194.78,0.0,0.0,30194.78,16233.74
677073,true,29125.4,61563.15,0.0,90688.55,48757.27
677074,true,26101.13,69732.72,0.0,95833.85,51523.56
677075,true,29404.75,141221.43,0.0,170626.18,91734.5
677076,true,27154.59,29516.11,0.0,56670.7,30468.1
677077,true,28789.38,9464.12,0.0,38253.5,20566.39
677078,true,28907.13,153629.41,0.0,182536.54,98137.92
677079,true,28907.13,251926.54,0.0,280833.67,150985.83
677080,true,28907.13,225414.42,0.0,254321.55,136732.01
677081,true,28816.72,222587.74,0.0,251404.47,135163.67
677082,true,28816.72,205235.37,0.0,234052.09,125834.45
677083,true,29865.64,92278.13,0.0,122143.77,65668.68
677084,true,29879.25,19067.04,0.0,48946.3,26315.21
677085,true,29865.64,144061.41,0.0,173927.05,93509.15
677086,true,28953.26,94134.73,0.0,123087.99,66176.32
677087,true,33352.85,104603.51,0.0,137956.36,74170.07
677088,true,387320.17,512859.5,0.0,900179.66,483967.56
677089,true,0.0,0.0,0.0,0.0,
677091,true,129552.98,189827.24,0.0,319380.22,171709.78
677094,true,99123.37,380237.32,0.0,479360.69,257720.79
677095,true,104706.92,363568.22,0.0,468275.14,250015.57
677097,true,104585.96,526957.47,0.0,631543.43,339539.47
677099,true,99179.37,490992.36,0.0,590171.73,317296.62
677100,true,99123.37,0.0,0.0,99123.37,53292.12
677101,true,99123.37,443736.24,0.0,542859.61,291860.0
677104,true,0.0,0.0,253482.89,253482.89,136281.12
677105,true,0.0,0.0,260054.56,260054.56,139814.28
677106,true,0.0,0.0,0.0,0.0,
677107,true,193166.51,290659.51,0.0,483826.01,260121.5
677110,true,0.0,0.0,174056.08,174056.08,93578.54
677111,true,0.0,0.0,119917.71,119917.71,64471.88
677112,true,78636.09,362866.21,0.0,441502.3,237366.81
677113,true,26079.1,437593.27,0.0,463672.37,249286.21
677116,true,62636.11,466291.58,0.0,528927.7,284369.73
677117,true,62636.11,329103.44,0.0,391739.55,210612.65
677118,true,62636.11,88512.51,0.0,151148.63,81262.69
677120,true,62636.11,0.0,0.0,62636.11,33675.33
677137,true,23461.69,90330.46,0.0,113792.14,61178.56
677143,true,696254.35,1050974.7,0.0,1747229.05,939370.46
677144,true,133117.89,15018.81,0.0,148136.7,79643.37
677146,true,0.0,0.0,224046.18,224046.18,120454.93
677147,true,79046.43,391088.66,0.0,470135.09,252760.79
677150,true,76770.37,434910.73,0.0,511681.1,275097.36
677151,true,75439.23,348200.34,0.0,423639.56,227763.21
677152,true,76719.27,502976.78,0.0,579696.05,311664.52
677153,true,77203.36,200754.87,0.0,277958.23,149439.9
677154,true,21364.16,109513.66,0.0,130877.82,70364.41
677156,true,237121.79,0.0,0.0,237121.79,127484.82
677157,true,56523.07,146936.49,0.0,203459.57,109386.85
677158,true,106219.5,287229.57,0.0,393449.07,211531.74
677159,true,0.0,0.0,0.0,0.0,
677160,true,105781.6,112507.61,0.0,218289.21,117359.78
677161,true,88009.88,32447.14,0.0,120457.02,64761.83
677162,true,88009.88,19285.88,0.0,107295.76,57685.88
677163,true,88009.88,156599.54,0.0,244609.41,131510.42
677164,true,20418.44,218092.15,0.0,238510.59,128231.49
677165,true,141942.23,166541.8,0.0,308484.03,165851.62
677166,true,88009.88,202565.3,0.0,290575.17,156223.2
677167,true,182730.22,327157.74,0.0,509887.96,274133.3
677169,true,83594.56,224582.72,0.0,308177.28,165686.7
677171,true,80619.54,194388.68,0.0,275008.21,147853.88
677173,true,87176.55,132363.44,0.0,219539.98,118032.25
677174,true,161065.43,0.0,0.0,161065.43,86594.32
677176,true,781787.78,0.0,0.0,781787.78,420316.0
677178,true,70230.5,441.75,0.0,70672.25,37995.82
677179,true,222710.06,1015791.1,0.0,1238501.16,665860.84
677180,true,2251388.39,0.0,0.0,2251388.39,1210423.86
677181,true,88475.53,0.0,0.0,88475.53,47567.48
677182,true,91401.62,0.0,0.0,91401.62,49140.65
677183,true,169417.11,158112.5,0.0,327529.61,176091.18
677184,true,93943.8,244647.12,0.0,338590.92,182038.13
677185,true,90544.36,0.0,0.0,90544.36,48679.75
677187,true,29637.62,183299.86,0.0,212937.48,114482.52
677190,true,25279.08,98683.24,0.0,123962.31,66646.39
677196,true,12484.17,45233.97,0.0,57718.14,31031.25
677200,true,29727.91,165171.28,0.0,194899.19,104784.5
677201,true,0.0,0.0,208730.46,208730.46,112220.67
677202,true,0.0,0.0,166806.17,166806.17,89680.74
677203,true,0.0,0.0,0.0,0.0,
677204,true,0.0,0.0,0.0,0.0,
677205,true,104887.09,608022.92,0.0,712910.01,383284.93
677206,true,243501.03,0.0,0.0,243501.03,130914.53
677212,true,298635.0,1214201.08,0.0,1512836.08,813352.72
677215,true,1077992.96,716019.82,0.0,1794012.78,964522.99
677221,true,141296.14,87678.02,0.0,228974.17,123104.38
677222,true,143893.33,564026.24,0.0,707919.57,380601.9
677223,true,246673.96,269757.72,0.0,516431.68,277651.44
677227,true,159274.16,447944.11,0.0,607218.27,318723.86
677233,true,182414.9,497344.16,0.0,679759.05,365461.86
677235,true,61062.31,505538.52,0.0,566600.83,304624.08
677236,true,53249.15,0.0,0.0,53249.15,28628.57
677237,true,55508.18,397521.65,0.0,453029.82,28628.57
677238,true,53249.15,76072.08,0.0,129321.23,69527.54
677239,true,53249.15,260324.86,0.0,313574.01,168588.17
677241,true,63643.1,456987.32,0.0,520630.42,279908.82
677243,true,13944.75,121586.59,0.0,135531.34,72866.29
677244,true,60236.42,225176.95,0.0,285413.37,153448.05
677245,true,59165.75,320774.74,0.0,379940.5,204269.08
677246,true,53249.15,365861.42,0.0,419110.58,225328.25
677247,true,59165.75,193663.5,0.0,252829.26,135929.71
677248,true,56214.69,326119.37,0.0,382334.06,31809.54
677249,true,59165.75,335995.26,0.0,395161.02,212452.16
677253,true,71622.47,287733.54,0.0,359356.01,193202.14
677254,true,77523.42,730090.89,0.0,807614.31,434201.24
677255,true,73518.22,0.0,0.0,73518.22,39525.92
677256,true,65765.33,0.0,0.0,65765.33,35357.69
677263,true,58496.86,0.0,0.0,58496.86,30426.5
677265,true,57921.61,376373.88,0.0,434295.5,233492.18
677266,true,14002.95,430775.11,0.0,444778.06,239127.98
677268,true,56593.31,157413.06,0.0,214006.37,115057.16
677272,true,63668.11,327188.62,0.0,390856.73,229683.35
677273,true,55508.18,403104.95,0.0,458613.12,28628.57
677276,true,53249.15,402148.39,0.0,455397.54,244837.37
677277,true,53249.15,0.0,0.0,53249.15,28628.57
677278,true,61062.31,162655.79,0.0,223718.1,120278.53
677279,true,13913.61,71749.05,0.0,85662.67,46055.19
677284,true,55251.31,252035.89,0.0,307287.2,165208.15
677285,true,53249.15,0.0,0.0,53249.15,28628.57
677286,true,55024.09,398828.22,0.0,453852.31,244006.61
677289,true,57312.4,248374.67,0.0,305687.06,164347.89
677290,true,212054.32,541679.45,0.0,753733.77,97057.43
677296,true,61172.91,101510.83,0.0,162683.74,87464.36
677300,true,50933.96,339982.88,0.0,390916.85,210170.337
677301,true,58899.98,0.0,0.0,58899.98,31666.66
677305,true,52631.68,110825.52,0.0,163457.2,87880.2102
677306,true,50933.96,0.0,0.0,50933.96,27383.84
677307,true,50933.96,160646.74,0.0,211580.7,113753.05
677308,true,50933.96,87097.09,0.0,138031.06,74210.23
677309,true,108715.19,532486.04,0.0,641201.23,344731.85
677310,true,95364.38,0.0,0.0,95364.38,51271.17
677311,true,85844.08,509479.49,0.0,595323.57,320066.42
677319,true,96801.3,573718.8,0.0,670520.11,360494.67
677320,true,212013.0,632499.96,0.0,844512.96,105651.22
677333,true,59618.48,186439.5,0.0,246057.98,132289.23
677334,true,53249.15,776918.4,0.0,830167.55,446326.64
677335,true,53249.15,441.75,0.0,53690.9,28866.06
677340,true,55751.39,118315.09,0.0,174066.47,93584.11
677342,true,68757.51,538149.32,0.0,606906.82,326293.99
677343,true,72401.95,469857.83,0.0,542259.78,291537.52
677344,true,48186.34,261928.41,0.0,310114.75,166728.35
677347,true,0.0,0.0,0.0,0.0,
677348,true,0.0,0.0,0.0,0.0,
677350,true,1261037.89,2865796.13,0.0,4126834.02,2218727.97
677351,true,1009781.28,1320982.37,0.0,2330763.65,1253098.71
677353,true,570822.9,695928.97,0.0,1266751.87,681049.4
677356,true,167123.05,333601.89,0.0,500724.95,269206.95
677357,true,0.0,0.0,0.0,0.0,
677358,true,266518.2,0.0,0.0,266518.2,143289.35
677360,true,0.0,0.0,121005.94,121005.94,65056.95
677361,true,0.0,0.0,119519.41,119519.41,64257.74
677363,true,0.0,0.0,119519.41,119519.41,64257.74
677364,true,0.0,0.0,126121.77,126121.77,67807.4
677365,true,0.0,0.0,124568.66,124568.66,66972.39
677366,true,0.0,0.0,124568.66,124568.66,66972.39
677367,true,0.0,0.0,126121.77,126121.77,67807.4
677368,true,206811.66,1026974.12,0.0,1233785.78,663325.69
677370,true,148180.83,533452.55,0.0,681633.38,366469.55
677371,true,148839.71,638591.67,0.0,787431.38,423350.19
677374,true,304849.26,0.0,0.0,304849.26,163897.44
677375,true,152247.61,0.0,0.0,152247.61,81853.56
677376,true,137802.9,0.0,0.0,137802.9,74087.56
677378,true,105684.67,9814.08,0.0,115498.75,62096.08
677379,true,240935.83,1137983.11,0.0,1378918.94,741354.27
677380,true,2671513.04,1477288.71,0.0,4148801.75,2230538.57
677384,true,61859.04,0.0,0.0,61859.04,72300.0
677390,true,102928.68,716163.51,0.0,819092.19,440372.13
677391,true,95766.48,306055.52,0.0,401822.01,216033.33
677392,true,385502.36,0.0,0.0,385502.36,207259.32
677393,true,126030.52,211088.95,0.0,337119.47,181247.02
677398,true,0.0,0.0,132301.4,132301.4,70483.12
677399,true,0.0,0.0,201397.26,201397.26,106865.77
677401,true,0.0,0.0,157247.92,157247.92,81746.51
677403,true,0.0,0.0,144549.71,144549.71,55873.04
677409,true,0.0,0.0,88454.64,88454.64,47556.25
677410,true,0.0,0.0,88486.82,88486.82,47573.55
677411,true,0.0,0.0,88358.36,88358.36,47504.49
677412,true,0.0,0.0,87684.34,87684.34,47142.11
677413,true,0.0,0.0,87713.78,87713.78,47157.93
677415,true,0.0,0.0,113867.91,113867.91,61219.3
677416,true,0.0,0.0,88147.29,88147.29,47391.02
677417,true,0.0,0.0,88176.12,88176.12,47406.51
677418,true,0.0,0.0,121336.17,121336.17,65234.49
677419,true,0.0,0.0,116016.39,116016.39,62374.4
677420,true,0.0,0.0,86882.43,86882.43,46710.99
677421,true,0.0,0.0,116284.42,116284.42,62518.5
677422,true,0.0,0.0,88679.2,88679.2,47676.98
677423,true,0.0,0.0,88454.56,88454.56,47556.21
677424,true,0.0,0.0,116458.71,116458.71,62612.2
677426,true,0.0,0.0,101030.13,101030.13,54317.27
677427,true,0.0,0.0,104384.33,104384.33,56120.6
677428,true,0.0,0.0,87661.57,87661.57,47129.88
677429,true,0.0,0.0,87661.57,87661.57,47129.88
677430,true,0.0,0.0,102213.69,102213.69,54953.59
677431,true,0.0,0.0,101030.13,101030.13,54317.27
677432,true,0.0,0.0,101030.13,101030.13,54317.27
677433,true,0.0,0.0,86789.29,86789.29,46660.9
677434,true,0.0,0.0,86882.43,86882.43,46710.99
677436,true,0.0,0.0,88163.19,88163.19,47399.57
677442,true,0.0,0.0,88258.27,88258.27,47450.68
677443,true,0.0,0.0,122269.07,122269.07,65736.05
677444,true,0.0,0.0,115290.28,115290.28,61984.02
677445,true,0.0,0.0,118351.39,118351.39,63629.78
677446,true,0.0,0.0,117712.97,117712.97,63286.53
677447,true,0.0,0.0,118310.16,118310.16,63607.61
677448,true,0.0,0.0,115316.37,115316.37,61998.05
677449,true,0.0,0.0,115324.05,115324.05,62002.18
677450,true,0.0,0.0,115316.37,115316.37,61998.05
677451,true,0.0,0.0,118454.62,118454.62,63685.27
677452,true,0.0,0.0,118485.39,118485.39,63701.81
677453,true,0.0,0.0,118485.56,118485.56,63701.91
677454,true,0.0,0.0,118485.56,118485.56,63701.91
677455,true,0.0,0.0,114403.13,114403.13,61507.06
677456,true,0.0,0.0,114426.14,114426.14,61519.42
677458,true,126542.93,1495777.04,0.0,1622319.98,872215.03
677459,true,100871.3,0.0,0.0,100871.3,54231.88
677460,true,98531.14,0.0,0.0,98531.14,52973.73
677462,true,173850.12,0.0,0.0,173850.12,93467.79
677465,true,200117.65,868732.39,0.0,1068850.04,463538.11
677466,true,241042.8,724677.34,0.0,965720.14,519204.37
677467,true,62231.61,606843.4,0.0,669075.01,359717.74
677469,true,834400.02,643797.81,0.0,1478197.84,794730.0
677470,true,224944.35,199736.48,0.0,424680.83,228323.01
677471,true,344861.65,572671.35,0.0,917533.0,493297.3
677472,true,165852.44,544984.29,0.0,710836.73,382170.29
677473,true,0.0,0.0,0.0,0.0,
677474,true,114646.65,256036.0,0.0,370682.65,199291.73
677477,true,0.0,0.0,348918.67,348918.67,187590.67
677478,true,0.0,0.0,581150.25,581150.25,312446.37
677479,true,0.0,0.0,315478.18,315478.18,169611.92
677483,true,126395.77,265614.28,0.0,392010.05,210758.08
677484,true,177450.24,69445.98,0.0,246896.22,132739.91
677489,true,0.0,0.0,0.0,0.0,
677490,true,1024646.41,1985141.09,0.0,3009787.5,1618165.32
677491,true,890650.24,0.0,0.0,890650.24,478844.21
677492,true,882805.14,0.0,0.0,882805.14,474626.41
677493,true,26606.12,0.0,0.0,26606.12,12000.0
677499,true,185747.25,297106.89,0.0,482854.14,259599.0
677500,true,0.0,0.0,0.0,0.0,
677501,true,331228.39,622906.89,0.0,954135.28,512975.95
677503,true,0.0,0.0,143940.49,143940.49,77387.36
677505,true,0.0,0.0,149908.22,149908.22,80595.81
677508,true,0.0,0.0,143940.49,143940.49,77387.36
677509,true,0.0,0.0,143940.49,143940.49,77387.36
677510,true,0.0,0.0,157138.09,157138.09,84482.84
677511,true,0.0,0.0,143940.49,143940.49,77387.36
677512,true,0.0,0.0,143940.49,143940.49,77387.36
677513,true,0.0,0.0,143940.49,143940.49,77387.36
677514,true,0.0,0.0,149908.22,149908.22,80595.81
677515,true,0.0,0.0,143940.49,143940.49,77387.36
677516,true,0.0,0.0,143940.49,143940.49,77387.36
677517,true,0.0,0.0,143940.49,143940.49,77387.36
677518,true,0.0,0.0,149908.22,149908.22,80595.81
677519,true,0.0,0.0,143940.49,143940.49,77387.36
677520,true,0.0,0.0,143940.49,143940.49,77387.36
677521,true,0.0,0.0,143940.49,143940.49,77387.36
677522,true,0.0,0.0,143940.49,143940.49,77387.36
677523,true,0.0,0.0,4812609.34,4812609.34,2587424.37
677524,true,0.0,0.0,143940.49,143940.49,77387.36
677525,true,0.0,0.0,143940.49,143940.49,77387.36
677526,true,0.0,0.0,142840.75,142840.75,76796.11
677527,true,0.0,0.0,333224.89,333224.89,179153.16
677528,true,0.0,0.0,143940.49,143940.49,77387.36
677529,true,0.0,0.0,143940.49,143940.49,77387.36
677530,true,0.0,0.0,143940.49,143940.49,77387.36
677532,true,0.0,0.0,143940.49,143940.49,77387.36
677534,true,0.0,0.0,143940.49,143940.49,77387.36
677535,true,0.0,0.0,143940.49,143940.49,77387.36
677536,true,0.0,0.0,143940.49,143940.49,77387.36
677537,true,234278.13,492761.8,0.0,727039.93,390881.66
677540,true,178896.95,556258.11,0.0,735155.06,395244.64
677541,true,178929.17,718641.98,0.0,897571.15,482565.13
677542,true,182061.13,632013.98,0.0,814075.12,437674.78
677552,true,110133.97,785536.32,0.0,895670.3,369636.99
677553,true,169711.23,737500.56,0.0,907211.79,487748.26
677554,true,193456.75,980838.11,0.0,1174294.86,578391.69
677555,true,176472.5,462804.85,0.0,639277.35,343697.49
677556,true,143332.88,493066.84,0.0,636399.72,342150.39
677557,true,172087.83,790853.03,0.0,962940.86,517710.13
677558,true,99208.75,347131.37,0.0,446340.11,15200.0
677560,true,154672.09,521950.92,0.0,676623.01,363775.8
677565,true,0.0,0.0,0.0,0.0,
677569,true,125945.52,345402.51,0.0,471348.03,253412.91
677570,true,127937.99,49644.89,0.0,177582.88,95474.65
677571,true,51745.62,136924.4,0.0,188670.02,101435.5
677573,true,0.0,0.0,0.0,0.0,
677575,true,152272.72,417432.78,0.0,569705.49,306293.26
677576,true,633180.62,789632.28,0.0,1422812.9,764953.16
677577,true,1009646.93,2692185.17,0.0,3701832.09,1990232.29
677578,true,437931.59,230981.28,0.0,668912.87,359630.57
677579,true,139363.96,309458.68,0.0,448822.64,241302.5
677580,true,411515.47,629158.25,0.0,1040673.72,559501.99
677581,true,438238.95,1071671.41,0.0,1509910.36,811779.76
677582,true,631575.72,0.0,0.0,631575.72,339556.83
677584,true,604975.65,725355.1,0.0,1330330.74,715231.57
677585,true,695830.36,767852.98,0.0,1463683.33,786926.51
677586,true,366911.6,0.0,0.0,366911.6,197264.29
677587,true,174394.07,694490.45,0.0,868884.52,467142.21
677590,true,87361.78,322377.08,0.0,409738.86,220289.69
677591,true,95672.67,173251.05,0.0,268923.73,144582.63
677592,true,91529.7,245742.64,0.0,337272.34,181329.22
677593,true,83328.45,119014.43,0.0,202342.88,108786.49
677595,true,0.0,0.0,153240.16,153240.16,82387.17
677596,true,0.0,0.0,156800.71,156800.71,84301.46
677597,true,187167.58,971740.49,0.0,1158908.07,623068.84
677598,true,164082.55,827169.11,0.0,991251.66,532930.99
677599,true,1390321.03,2369286.34,0.0,3759607.36,2021294.27
677600,true,84782.42,205803.41,0.0,290585.82,156228.93
677612,true,32613.41,0.0,0.0,32613.41,17534.09
677614,true,418703.6,444302.93,0.0,863006.53,463982.0
677620,true,368269.4,1671728.52,0.0,2039997.92,1096773.06
677627,true,0.0,0.0,0.0,0.0,
677628,true,0.0,0.0,0.0,0.0,
677629,true,116754.17,90615.36,0.0,207369.53,111489.0
677630,true,200394.87,445247.04,0.0,645641.92,347119.3
677631,true,156728.15,441.75,0.0,157169.9,84499.93
677632,true,213279.03,0.0,0.0,213279.03,114666.13
677634,true,52777.45,142051.98,0.0,194829.43,104747.0
677635,true,51448.44,261432.52,0.0,312880.97,168215.57
677642,true,48569.04,123510.93,0.0,172079.97,92516.11
677650,true,39265.45,124802.3,0.0,164067.75,88208.45
677651,true,47714.51,142406.77,0.0,190121.28,102215.735139
677653,true,27657.45,197426.81,0.0,225084.26,121013.04
677658,true,27657.45,97506.59,0.0,125164.04,67292.493
677659,true,48148.36,215217.08,0.0,263365.44,141594.32
677662,true,44081.02,209225.48,0.0,253306.49,114804.27
677664,true,52780.17,235493.03,0.0,288273.2,154985.57
677670,true,82203.29,255323.56,0.0,337526.85,181466.05
677671,true,81667.67,221571.23,0.0,303238.9,43907.33
677672,true,83613.72,411380.5,0.0,494994.22,266125.9
677673,true,85450.79,459774.89,0.0,545225.67,293132.06
677676,true,258998.36,573029.12,0.0,832027.47,447326.6
677677,true,190932.69,784559.87,0.0,975492.56,524458.36
677678,true,121843.52,337765.94,0.0,459609.47,247101.85
677679,true,161683.83,1212923.62,0.0,1374607.45,739036.26
677681,true,224483.57,356296.33,0.0,580779.9,312247.24
677682,true,86349.39,152121.95,0.0,238471.34,128210.38
677683,true,136138.35,419681.42,0.0,555819.78,298827.82
677686,true,181023.76,392886.0,0.0,573909.76,308553.63
677687,true,200494.87,463405.0,0.0,663899.87,356935.41
677690,true,159417.36,448015.9,0.0,607433.26,326577.0
677691,true,1066211.32,122647.12,0.0,1188858.44,639171.21
677693,true,112568.72,309639.63,0.0,422208.35,226993.73
677694,true,269849.46,787596.52,0.0,1057445.98,568519.34
677695,true,209774.9,1996787.3,0.0,2206562.21,1186323.77
677696,true,74929.88,222925.38,0.0,297855.26,160137.24
677697,true,195605.48,505788.73,0.0,701394.21,377093.64
677700,true,405507.18,2026179.56,0.0,2431686.74,1307358.45
677703,true,0.0,0.0,0.0,0.0,
677704,true,171180.15,238442.18,0.0,409622.33,220227.04
677706,true,79083.26,467824.65,0.0,546907.91,294036.5
677707,true,0.0,0.0,160085.22,160085.22,86067.32
677708,true,0.0,0.0,169052.87,169052.87,90888.64
677709,true,198309.1,411955.08,0.0,610264.18,328099.02
677711,true,137067.79,222900.7,0.0,359968.49,193531.44
677715,true,51507.95,0.0,0.0,51507.95,28628.57
677716,true,756705.1,1034637.79,0.0,1791342.89,963087.57
677718,true,0.0,0.0,0.0,0.0,
677719,true,84311.32,373203.94,0.0,457515.26,245975.94
677720,true,1177186.04,88038.95,0.0,1265224.99,680228.49
677721,true,423943.4,223354.3,0.0,647297.7,348009.51
677722,true,643363.34,697200.58,0.0,1340563.92,720733.29
677723,true,328220.71,591630.71,0.0,919851.42,494543.77
677724,true,238593.16,270521.83,0.0,509115.0,273717.75
677725,true,167284.73,380408.17,0.0,547692.9,294458.53
677726,true,167750.43,1501598.28,0.0,1669348.71,897499.307
677727,true,149566.48,629906.68,0.0,779473.16,419071.59
677728,true,0.0,0.0,0.0,0.0,
677729,true,0.0,0.0,0.0,0.0,
677730,true,679907.76,822049.26,0.0,1501957.02,807503.76
677731,true,86950.71,400704.03,0.0,487654.74,262179.96
677732,true,224220.2,630219.76,0.0,854439.96,459376.31
677734,true,122805.81,253604.22,0.0,376410.03,202370.98
677735,true,0.0,0.0,0.0,0.0,
677738,true,166850.9,302117.8,0.0,468968.7,252133.7
677743,true,0.0,0.0,221624.92,221624.92,119153.18
677744,true,0.0,0.0,149863.34,149863.34,80571.69
